cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,833,512,4096,ck,7,0,16.5736,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,210.81,383.87,0.0
256,835,512,4096,ck,7,0,16.6179,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,210.75,383.46,0.0
256,836,512,4096,ck,7,0,16.5842,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,211.43,384.55,0.0
256,837,512,4096,ck,7,0,16.52,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,212.51,386.36,0.0
256,838,512,4096,ck,7,0,16.7453,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,209.9,381.46,0.0
256,839,512,4096,ck,7,0,16.7002,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,210.72,382.8,0.0
256,841,512,4096,ck,7,0,16.7404,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,210.71,382.49,0.0
256,842,512,4096,ck,7,0,16.7452,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,210.9,382.69,0.0
256,843,512,4096,ck,7,0,16.7538,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,211.04,382.8,0.0
256,844,512,4096,ck,7,0,16.7609,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,211.21,382.94,0.0
256,845,512,4096,ck,7,0,16.7449,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,211.66,383.61,0.0
256,846,512,4096,ck,7,0,16.6976,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,212.51,385.01,0.0
256,847,512,4096,ck,7,0,16.7563,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,212.01,383.96,0.0
256,848,512,4096,ck,7,0,16.5056,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,215.49,390.1,0.0
256,849,512,4096,ck,7,0,16.7001,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,213.23,385.87,0.0
256,850,512,4096,ck,7,0,16.6898,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,213.61,386.41,0.0
256,851,512,4096,ck,7,0,16.7914,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,212.57,384.38,0.0
256,852,512,4096,ck,7,0,16.6363,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,214.8,388.27,0.0
256,853,512,4096,ck,7,0,16.774,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,213.29,385.39,0.0
256,854,512,4096,ck,7,0,16.8013,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,213.19,385.07,0.0
256,855,512,4096,ck,7,0,16.6667,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,215.17,388.48,0.0
256,857,512,4096,ck,7,0,16.7446,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,214.67,387.29,0.0
256,858,512,4096,ck,7,0,16.675,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,215.81,389.21,0.0
256,859,512,4096,ck,7,0,16.7141,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,215.56,388.61,0.0
256,860,512,4096,ck,7,0,16.825,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,214.39,386.35,0.0
256,861,512,4096,ck,7,0,16.848,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,214.35,386.13,0.0
256,862,512,4096,ck,7,0,16.7303,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,216.1,389.15,0.0
256,863,512,4096,ck,7,0,16.7038,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,216.7,390.07,0.0
256,865,512,4096,ck,7,0,16.7225,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,216.96,390.25,0.0
256,866,512,4096,ck,7,0,16.8146,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,216.02,388.42,0.0
256,867,512,4096,ck,7,0,16.7237,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,217.44,390.83,0.0
256,868,512,4096,ck,7,0,16.7369,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,217.52,390.83,0.0
256,869,512,4096,ck,7,0,16.6896,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,218.39,392.25,0.0
256,870,512,4096,ck,7,0,16.86,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,216.43,388.59,0.0
256,871,512,4096,ck,7,0,16.6184,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,219.83,394.54,0.0
256,872,512,4096,ck,7,0,16.8625,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,216.9,389.14,0.0
256,873,512,4096,ck,7,0,16.8037,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,217.91,390.8,0.0
256,874,512,4096,ck,7,0,16.8392,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,217.7,390.28,0.0
256,876,512,4096,ck,7,0,16.7342,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,219.56,393.34,0.0
256,877,512,4096,ck,7,0,16.9082,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,217.55,389.6,0.0
256,878,512,4096,ck,7,0,16.7625,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,219.69,393.29,0.0
256,879,512,4096,ck,7,0,16.8679,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,218.57,391.14,0.0
256,880,512,4096,ck,7,0,16.4265,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,224.7,401.96,0.0
256,881,512,4096,ck,7,0,16.637,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,222.11,397.18,0.0
256,882,512,4096,ck,7,0,16.9061,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,218.82,391.16,0.0
256,883,512,4096,ck,7,0,16.7447,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,221.18,395.24,0.0
256,884,512,4096,ck,7,0,16.8264,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,220.35,393.62,0.0
256,885,512,4096,ck,7,0,16.7288,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,221.89,396.22,0.0
256,886,512,4096,ck,7,0,16.9408,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,219.36,391.57,0.0
256,887,512,4096,ck,7,0,16.6238,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,223.8,399.34,0.0
256,888,512,4096,ck,7,0,16.6462,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,223.75,399.11,0.0
256,889,512,4096,ck,7,0,16.696,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,223.33,398.23,0.0
256,890,512,4096,ck,7,0,16.6274,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,224.5,400.18,0.0
256,891,512,4096,ck,7,0,16.9011,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,221.12,394.0,0.0
256,892,512,4096,ck,7,0,16.6743,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,224.38,399.67,0.0
256,893,512,4096,ck,7,0,16.8073,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,222.85,396.81,0.0
256,894,512,4096,ck,7,0,16.7764,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,223.51,397.85,0.0
256,895,512,4096,ck,7,0,16.7301,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,224.38,399.25,0.0
256,897,512,4096,ck,7,0,16.7134,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,225.11,400.27,0.0
256,899,512,4096,ck,7,0,16.6545,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,226.41,402.3,0.0
256,900,512,4096,ck,7,0,16.7435,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,225.45,400.46,0.0
256,901,512,4096,ck,7,0,16.7884,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,225.1,399.7,0.0
256,902,512,4096,ck,7,0,16.6383,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,227.38,403.61,0.0
256,903,512,4096,ck,7,0,16.6754,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,227.13,403.02,0.0
256,904,512,4096,ck,7,0,16.6971,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,227.08,402.8,0.0
256,905,512,4096,ck,7,0,16.6425,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,228.08,404.43,0.0
256,906,512,4096,ck,7,0,16.7048,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,227.48,403.23,0.0
256,907,512,4096,ck,7,0,16.7113,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,227.64,403.38,0.0
256,908,512,4096,ck,7,0,16.7055,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,227.97,403.83,0.0
256,910,512,4096,ck,7,0,16.8153,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,226.98,401.8,0.0
256,911,512,4096,ck,7,0,16.9629,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,225.26,398.6,0.0
256,912,512,4096,ck,7,0,16.3343,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,234.18,414.26,0.0
256,913,512,4096,ck,7,0,16.6656,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,229.78,406.33,0.0
256,914,512,4096,ck,7,0,16.6487,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,230.26,407.05,0.0
256,915,512,4096,ck,7,0,16.7125,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,229.64,405.8,0.0
256,916,512,4096,ck,7,0,16.8161,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,228.47,403.61,0.0
256,917,512,4096,ck,7,0,16.7006,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,230.3,406.7,0.0
256,918,512,4096,ck,7,0,16.8118,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,229.03,404.32,0.0
256,919,512,4096,ck,7,0,16.9305,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,227.67,401.79,0.0
256,920,512,4096,ck,7,0,16.6677,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,231.51,408.43,0.0
256,921,512,4096,ck,7,0,16.7359,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,230.82,407.07,0.0
256,922,512,4096,ck,7,0,16.8425,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,229.61,404.8,0.0
256,923,512,4096,ck,7,0,16.931,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,228.65,402.98,0.0
256,924,512,4096,ck,7,0,16.7025,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,232.03,408.8,0.0
256,925,512,4096,ck,7,0,16.8068,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,230.84,406.57,0.0
256,926,512,4096,ck,7,0,16.8743,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,230.17,405.25,0.0
256,927,512,4096,ck,7,0,16.7923,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,231.54,407.53,0.0
256,928,512,4096,ck,7,0,16.4921,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,236.01,415.26,0.0
256,929,512,4096,ck,7,0,16.7002,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,233.32,410.39,0.0
256,930,512,4096,ck,7,0,16.6906,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,233.71,410.94,0.0
256,931,512,4096,ck,7,0,16.7901,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,232.57,408.8,0.0
256,932,512,4096,ck,7,0,16.6827,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,234.32,411.74,0.0
256,933,512,4096,ck,7,0,16.7596,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,233.5,410.16,0.0
256,934,512,4096,ck,7,0,16.8192,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,232.92,409.01,0.0
256,935,512,4096,ck,7,0,16.6788,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,235.13,412.76,0.0
256,936,512,4096,ck,7,0,16.8202,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,233.4,409.6,0.0
256,937,512,4096,ck,7,0,16.7738,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,234.3,411.03,0.0
256,938,512,4096,ck,7,0,16.886,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,232.99,408.61,0.0
256,939,512,4096,ck,7,0,16.8509,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,233.72,409.76,0.0
256,940,512,4096,ck,7,0,16.8371,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,234.16,410.4,0.0
256,941,512,4096,ck,7,0,16.8171,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,234.69,411.19,0.0
256,942,512,4096,ck,7,0,16.8409,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,234.61,410.92,0.0
256,943,512,4096,ck,7,0,16.9384,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,233.51,408.85,0.0
256,944,512,4096,ck,7,0,16.5332,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,239.48,419.18,0.0
256,945,512,4096,ck,7,0,16.89,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,234.67,410.63,0.0
256,946,512,4096,ck,7,0,16.7951,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,236.25,413.26,0.0
256,947,512,4096,ck,7,0,16.8717,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,235.42,411.68,0.0
256,948,512,4096,ck,7,0,16.8421,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,236.09,412.71,0.0
256,949,512,4096,ck,7,0,16.9629,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,234.65,410.07,0.0
256,950,512,4096,ck,7,0,16.7891,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,237.33,414.62,0.0
256,951,512,4096,ck,7,0,16.8592,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,236.59,413.2,0.0
256,952,512,4096,ck,7,0,16.8434,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,237.06,413.89,0.0
256,953,512,4096,ck,7,0,16.8826,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,236.76,413.24,0.0
256,954,512,4096,ck,7,0,17.0146,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,235.17,410.33,0.0
256,955,512,4096,ck,7,0,16.9313,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,236.58,412.65,0.0
256,956,512,4096,ck,7,0,16.7435,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,239.48,417.59,0.0
256,957,512,4096,ck,7,0,16.8846,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,237.73,414.4,0.0
256,958,512,4096,ck,7,0,16.873,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,238.14,414.99,0.0
256,959,512,4096,ck,7,0,17.0676,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,235.67,410.56,0.0
256,960,512,4096,ck,18,0,16.0035,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,251.6,438.18,0.0
256,961,512,4096,ck,7,0,16.795,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,240.0,417.83,0.0
256,962,512,4096,ck,7,0,16.8464,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,239.51,416.86,0.0
256,963,512,4096,ck,7,0,16.8099,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,240.28,418.07,0.0
256,964,512,4096,ck,7,0,16.8957,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,239.31,416.25,0.0
256,965,512,4096,ck,7,0,16.8074,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,240.82,418.74,0.0
256,966,512,4096,ck,7,0,17.0221,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,238.03,413.76,0.0
256,967,512,4096,ck,7,0,16.9232,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,239.66,416.48,0.0
256,968,512,4096,ck,7,0,16.8434,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,241.05,418.76,0.0
256,969,512,4096,ck,7,0,16.8729,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,240.88,418.33,0.0
256,970,512,4096,ck,7,0,17.0685,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,238.36,413.84,0.0
256,971,512,4096,ck,7,0,16.7878,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,242.6,421.06,0.0
256,972,512,4096,ck,7,0,16.8429,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,242.05,419.99,0.0
256,973,512,4096,ck,7,0,16.8307,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,242.48,420.6,0.0
256,974,512,4096,ck,7,0,16.862,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,242.28,420.12,0.0
256,975,512,4096,ck,7,0,16.8581,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,242.58,420.52,0.0
